restaurant_id,date,drinks_payment,food_payment,other_payment,service_charges,delivery_charges,tax_charges,creditcard_tip,sales_id
1,2024-12-08,770.87,1420.3,352.04,66.57,121.18,218.48,2.51,343
1,2024-12-09,797.14,1803.55,305.71,94.37,101.89,248.2,0.36,344
1,2024-12-10,671.24,1896.24,289.69,81.16,123.4,244.94,3.74,345
1,2024-12-11,756.23,1512.92,292.16,76.52,103.12,219.28,2.46,346
1,2024-12-12,768.37,1445.19,351.01,84.9,86.67,218.86,0.43,347
1,2024-12-13,759.06,1911.46,318.91,85.69,127.56,256.24,8.52,348
1,2024-12-14,945.72,1826.42,312.82,96.0,116.47,263.81,5.14,349
1,2024-12-15,880.06,1502.28,288.29,108.12,50.84,226.38,3.96,350
1,2024-12-16,807.91,1753.69,319.13,81.96,124.15,246.96,6.45,351
1,2024-12-17,812.15,1612.96,246.18,95.75,75.61,227.4,5.15,352
1,2024-12-18,720.98,1806.6,362.58,93.14,102.73,246.86,9.21,353
1,2024-12-19,869.6899999999999,1988.11,349.72,98.09,124.54,274.42,9.17,354
1,2024-12-20,746.19,1847.04,275.78,101.76,83.38,244.31,5.71,355
1,2024-12-21,785.77,1550.74,265.63,84.31,91.64,222.23,4.65,356
1,2024-12-22,912.83,1831.2,331.31,96.53,114.46,262.92,0.43,357
1,2024-12-23,772.23,1496.19,234.76,64.22,121.83,215.16,3.69,358
1,2024-12-24,869.23,1610.13,273.92,99.35000000000001,76.61,234.33,8.9,359
1,2024-12-25,963.8100000000001,1589.03,235.74,94.62,89.63,237.82,8.04,360
1,2024-12-26,890.1,1810.9,302.29,113.46,73.46000000000001,255.24,7.35,361
1,2024-12-27,855.22,1835.08,264.37,85.12,125.22,253.22,10.0,362
1,2024-12-28,847.84,1515.63,304.93,78.27,110.31,228.55,5.23,363
1,2024-12-29,771.63,1822.69,310.48,98.53999999999999,93.39,247.72,9.29,364
1,2024-12-30,734.93,1648.7,322.12,81.41,107.72,231.58,0.8,365
2,2024-01-01,757.6,1631.28,293.75,44.68,178.89,232.51,0.6,366
2,2024-01-02,832.29,1407.66,384.12,76.46,109.5,224.8,8.5,367
2,2024-01-03,784.38,1638.79,336.15,64.38,147.15,237.65,5.52,368
2,2024-01-04,1005.41,1851.5,288.71,90.55,133.47,269.57,9.23,369
2,2024-01-05,838.61,1599.46,289.31,89.0,94.76,232.89,3.81,370
2,2024-01-06,869.1899999999999,1778.94,313.9,80.14,135.93,254.22,6.06,371
2,2024-01-07,937.04,1399.02,276.82,55.59,150.11,225.5,9.57,372
2,2024-01-08,869.3,1464.05,332.72,96.96000000000001,72.66,226.87,7.24,373
2,2024-01-09,909.45,1627.22,278.82,97.15,87.26,240.0,4.64,374
2,2024-01-10,744.06,1501.18,290.83,65.04,123.55,218.01,0.74,375
2,2024-01-11,818.54,1686.43,281.19,107.83,62.95,236.56,5.48,376
2,2024-01-12,740.62,1533.77,301.99,68.98,119.67,221.2,8.07,377
2,2024-01-13,759.65,1614.89,319.02,80.8,107.77,230.57,2.36,378
2,2024-01-14,795.98,1907.56,299.8,111.38,77.56,255.38,7.95,379
2,2024-01-15,853.99,1534.68,281.08,70.52,125.91,229.3,1.27,380
2,2024-01-16,813.16,1702.77,263.69,58.48,161.05,239.91,6.64,381
2,2024-01-17,778.24,1502.6,295.29,86.21,85.17999999999999,219.8,8.93,382
2,2024-01-18,881.52,1833.67,255.05,94.36,108.29,253.81,7.62,383
2,2024-01-19,804.31,1557.19,348.94,64.91,141.21,233.33,4.52,384
2,2024-01-20,889.79,1705.57,284.88,85.1,117.88,246.67,1.74,385
2,2024-01-21,893.07,1620.44,280.46,90.36,98.65,238.65,1.48,386
2,2024-01-22,878.96,1393.64,339.55,87.19,86.86,222.88,5.16,387
2,2024-01-23,799.24,1494.35,345.32,82.77,98.32,225.59,9.81,388
2,2024-01-24,882.2,1490.43,279.79,76.89,111.46,227.26,5.74,389
2,2024-01-25,802.66,1756.82,292.19,81.67,121.81,244.41,5.91,390
2,2024-01-26,860.11,1837.84,268.14,96.12,104.34,253.31,5.83,391
2,2024-01-27,915.3100000000001,1463.72,283.06,93.86,78.49000000000001,226.75,4.95,392
2,2024-01-28,927.44,1443.37,272.51,87.69,88.92,225.6,0.25,393
2,2024-01-29,789.64,1962.86,345.79,70.6,168.62,267.02,9.95,394
2,2024-01-30,928.56,1585.99,237.73,89.57,96.08,235.03,8.42,395
2,2024-01-31,818.2,1561.43,321.29,85.08,99.94,230.86,4.21,396
2,2024-02-01,831.84,1474.56,301.06,84.97,90.79,222.65,9.18,397
2,2024-02-02,788.23,1823.62,294.57,99.29,92.09,247.82,9.64,398
2,2024-02-03,810.67,1527.9,261.59,96.36,67.28999999999999,221.08,6.44,399
2,2024-02-04,637.36,1477.58,301.3,87.38,66.85000000000001,205.66,6.83,400
2,2024-02-05,825.92,1723.82,292.79,66.77,150.7,244.79,8.16,401
2,2024-02-06,851.4300000000001,1647.18,311.3,82.87,115.24,240.64,3.61,402
2,2024-02-07,836.8,1702.18,246.31,74.93,128.64,239.08,9.2,403
2,2024-02-08,852.04,1609.67,347.3,97.27,86.34,239.41,2.75,404
2,2024-02-09,890.98,1603.52,323.13,85.79,110.2,241.08,8.31,405
2,2024-02-10,853.67,1767.18,321.0,75.34,143.49,252.88,6.85,406
2,2024-02-11,876.96,1694.69,330.36,96.77,96.67,247.64,4.03,407
2,2024-02-12,792.24,1707.26,282.4,74.57000000000001,129.05,238.84,0.06,408
2,2024-02-13,711.02,1563.46,324.68,63.0,133.92,223.7,8.66,409
2,2024-02-14,785.21,1524.96,241.63,68.48,118.24,219.07,3.09,410
2,2024-02-15,695.09,1663.76,282.84,76.14,111.91,226.38,4.52,411
2,2024-02-16,772.05,1752.19,278.39,96.42,87.44,238.9,9.01,412
2,2024-02-17,943.85,1351.04,332.33,78.81,105.1,224.91,3.3,413
2,2024-02-18,765.32,1473.18,352.68,77.99,103.1,221.78,9.72,414
2,2024-02-19,798.77,1567.07,291.56,75.35,115.03,227.85,7.55,415
2,2024-02-20,763.0699999999999,1759.73,348.74,61.53,164.15,247.77,3.15,416
2,2024-02-21,860.62,1654.58,351.84,96.65,93.39,244.58,8.34,417
2,2024-02-22,782.11,1672.39,230.0,80.09,108.25,229.84,8.98,418
2,2024-02-23,828.95,1581.58,245.81,102.55,60.5,225.54,5.22,419
2,2024-02-24,829.23,1686.87,351.43,97.92,90.95,244.5,8.53,420
2,2024-02-25,778.24,1713.41,311.25,79.38000000000001,121.49,240.31,8.28,421
2,2024-02-26,856.71,1606.08,249.6,69.63,131.94,233.13,0.17,422
2,2024-02-27,766.95,1498.65,306.6,72.82000000000001,111.62,220.52,0.27,423
2,2024-02-28,856.88,1726.41,364.15,82.95,128.83,252.73,6.19,424
2,2024-02-29,782.2,1568.43,303.32,71.47,122.49,227.86,7.18,425
2,2024-03-01,850.63,1485.41,293.06,75.66,111.65,225.31,8.39,426
2,2024-03-02,735.37,1494.01,322.17,68.09,118.94,219.11,9.21,427
2,2024-03-03,762.35,1505.16,254.24,68.94,114.3,216.41,0.76,428
2,2024-03-04,704.72,1630.07,329.05,84.52,97.32,227.66,6.57,429
2,2024-03-05,820.02,1461.01,259.05,88.1,77.84,216.48,2.27,430
2,2024-03-06,900.22,1841.98,346.26,78.14,152.52,265.55,9.47,431
2,2024-03-07,728.41,1521.23,254.69,71.71,107.0,214.68,4.72,432
2,2024-03-08,881.02,1609.3,262.29,69.46000000000001,136.33,236.68,0.71,433
2,2024-03-09,877.94,1598.93,277.53,78.99,117.51,236.07,1.49,434
2,2024-03-10,904.79,1861.57,310.2,64.63,178.41,265.6,6.28,435
2,2024-03-11,778.3100000000001,1639.62,289.52,77.38,115.98,232.06,8.69,436
2,2024-03-12,759.47,1619.9,302.86,61.97,144.29,231.04,7.51,437
2,2024-03-13,767.49,1338.27,312.45,62.68,116.47,207.79,2.02,438
2,2024-03-14,868.4,1606.02,266.23,109.64,54.76,232.38,1.78,439
2,2024-03-15,853.51,1804.29,262.79,87.82,116.47,250.0,1.23,440
2,2024-03-16,870.06,1804.63,322.08,88.72,122.21,256.64,3.2,441
2,2024-03-17,843.11,1674.45,240.48,82.73,110.35,236.12,3.45,442
2,2024-03-18,842.13,1614.39,299.27,73.52,128.58,236.66,2.16,443
2,2024-03-19,738.86,1689.19,307.98,70.32,132.96,235.14,1.74,444
2,2024-03-20,911.53,2025.65,276.44,102.37,116.6,274.61,0.48,445
2,2024-03-21,736.64,1602.27,252.26,95.26,68.64,220.4,1.76,446
2,2024-03-22,948.15,1694.0,327.43,83.62,129.73,254.64,2.71,447
2,2024-03-23,845.42,1853.53,277.16,87.4,122.84,254.87,8.08,448
2,2024-03-24,735.61,1703.38,316.86,77.51,120.56,236.31,7.58,449
2,2024-03-25,910.7,1666.0,278.7,94.55,96.45,243.7,3.58,450
2,2024-03-26,825.86,1645.75,293.37,61.79,152.94,238.37,9.37,451
2,2024-03-27,803.98,1550.6,306.34,92.72,80.68,226.74,0.85,452
2,2024-03-28,969.66,1634.75,298.98,83.59,123.17,248.8,7.38,453
2,2024-03-29,850.31,1529.27,318.07,76.76,116.28,231.25,5.95,454
2,2024-03-30,898.35,1876.2,217.12,113.71,71.78,254.16,7.91,455
2,2024-03-31,787.0699999999999,1799.37,221.28,85.34,110.13,240.26,8.89,456
2,2024-04-01,791.51,1738.22,252.43,98.17,81.88,236.99,1.29,457
2,2024-04-02,910.22,1871.25,351.78,92.00999999999999,129.3,268.36,1.35,458
2,2024-04-03,766.22,1672.21,272.22,78.04,115.01,232.31,3.48,459
2,2024-04-04,773.8,1730.79,294.31,87.51,104.9,239.31,2.7,460
2,2024-04-05,780.99,1553.38,296.62,79.49,104.18,225.18,3.68,461
2,2024-04-06,818.99,1699.33,318.98,77.28,129.21,243.5,7.25,462
2,2024-04-07,803.58,1806.34,284.8,87.27,114.93,247.71,5.86,463
2,2024-04-08,706.99,1632.7,276.93,109.2,43.27,221.54,0.24,464
2,2024-04-09,800.4200000000001,1591.31,291.21,66.11,136.08,230.8,6.03,465
2,2024-04-10,900.01,1606.65,332.09,94.73,94.42,242.23,3.75,466
2,2024-04-11,897.65,1668.06,256.23,92.03,98.2,240.95,5.71,467
2,2024-04-12,921.14,1632.43,270.23,81.99,118.35,241.93,4.94,468
2,2024-04-13,825.1,1647.92,296.95,74.21,128.59,237.83,5.45,469
2,2024-04-14,744.31,1280.45,314.36,78.01,77.88,199.61,3.3,470
2,2024-04-15,937.35,1457.27,275.6,84.16,98.71000000000001,228.25,0.97,471
2,2024-04-16,836.05,1751.55,293.64,82.19,123.77,246.98,4.2,472
2,2024-04-17,783.14,1700.42,372.74,87.06,111.53,244.4,5.07,473
2,2024-04-18,835.65,1577.36,243.89,49.2,167.26,229.89,5.47,474
2,2024-04-19,845.4200000000001,1883.41,210.38,98.52,96.91,250.79,3.48,475
2,2024-04-20,900.38,1531.4,256.37,89.47,89.88,229.42,8.73,476
2,2024-04-21,927.87,1759.33,290.97,98.69,100.41,254.21,5.93,477
2,2024-04-22,941.88,1614.5,277.63,84.15,115.08,242.65,6.81,478
2,2024-04-23,900.91,1474.41,219.56,89.63,80.25,221.18,9.15,479
2,2024-04-24,761.0,1595.95,270.27,72.95,116.79,225.36,2.67,480
2,2024-04-25,838.13,1479.46,340.79,70.29,125.27,228.28,4.6,481
2,2024-04-26,961.27,1620.04,337.39,79.11,133.62,250.49,2.1,482
2,2024-04-27,804.79,1874.92,288.17,81.52,133.75,254.64,7.09,483
2,2024-04-28,899.12,1640.27,290.56,100.82,81.35,240.98,8.0,484
2,2024-04-29,940.51,1778.1,289.95,120.01,60.84,255.15,9.27,485
2,2024-04-30,751.87,1795.45,329.82,70.64,146.45,247.57,2.29,486
2,2024-05-01,736.16,1863.04,313.04,88.64,113.92,249.2,7.29,487
2,2024-05-02,819.64,1693.74,288.17,81.78,116.55,240.01,3.0,488
2,2024-05-03,913.75,1762.77,372.41,112.84,79.24,259.28,7.61,489
2,2024-05-04,867.63,1622.03,309.11,75.06,129.77,240.29,4.81,490
2,2024-05-05,776.95,1738.68,358.42,113.04,61.36,243.86,7.04,491
2,2024-05-06,647.75,1802.95,295.97,84.19,106.26,234.97,0.2,492
2,2024-05-07,800.22,1659.64,293.47,98.81,77.75,234.36,2.53,493
2,2024-05-08,704.92,1554.14,323.7,74.05,110.16,221.35,8.09,494
2,2024-05-09,800.5699999999999,1925.6,313.75,95.92,112.15,259.89,4.04,495
2,2024-05-10,720.79,1381.17,353.44,77.24,91.07,209.88,1.98,496
2,2024-05-11,762.54,1636.68,279.67,71.71,124.52,230.02,6.09,497
2,2024-05-12,827.19,1551.34,276.73,103.22,59.04,225.4,6.91,498
2,2024-05-13,843.6899999999999,1897.13,309.87,92.61,119.85,261.05,2.47,499
2,2024-05-14,815.73,1394.57,312.52,77.49,97.3,215.84,5.25,500
2,2024-05-15,857.02,1560.12,271.94,74.77,119.43,230.65,3.07,501
2,2024-05-16,849.67,1751.72,315.59,88.37,114.96,249.64,0.81,502
2,2024-05-17,852.93,1720.59,318.07,89.14,110.88,247.35,3.26,503
2,2024-05-18,864.56,1605.89,277.72,105.74,63.34,233.37,9.92,504
2,2024-05-19,827.61,1829.88,257.74,87.95,115.69,249.52,9.95,505
2,2024-05-20,930.33,1531.76,254.36,103.08,65.44,230.8,4.39,506
2,2024-05-21,838.85,1759.48,255.47,98.82,87.77,243.25,4.29,507
2,2024-05-22,900.04,1558.16,332.71,64.75,149.6,240.39,1.32,508
2,2024-05-23,888.71,1479.16,293.04,73.77,118.59,228.27,0.48,509
2,2024-05-24,905.53,1538.65,253.07,80.27,109.2,230.92,3.75,510
2,2024-05-25,893.89,1464.88,299.57,87.24,91.35,226.97,6.88,511
2,2024-05-26,892.2,1608.78,278.49,96.82,84.28999999999999,236.83,4.52,512
2,2024-05-27,803.74,1907.83,284.94,88.36,122.98,256.61,5.33,513
2,2024-05-28,904.61,1677.53,326.24,86.71,117.4,248.97,6.75,514
2,2024-05-29,706.86,1887.24,312.81,90.6,109.49,248.56,2.07,515
2,2024-05-30,861.57,1590.22,322.79,101.99,73.53,236.01,4.56,516
2,2024-05-31,752.4,1819.7,267.7,83.78,116.44,243.2,7.18,517
2,2024-06-01,881.61,1488.82,277.44,85.37,94.06,226.15,4.21,518
2,2024-06-02,947.3199999999999,1730.89,282.94,89.31,117.51,253.44,8.94,519
2,2024-06-03,845.6700000000001,1512.91,289.59,88.43,87.92999999999999,225.95,8.47,520
2,2024-06-04,953.8100000000001,1635.37,211.58,70.05,139.96,240.86,6.83,521
2,2024-06-05,808.51,1750.26,286.62,98.11,88.32,242.55,5.73,522
2,2024-06-06,715.49,1589.62,272.92,96.2,65.4,219.16,9.57,523
2,2024-06-07,992.06,1523.68,295.61,76.5,128.14,241.29,2.91,524
2,2024-06-08,792.34,1705.13,233.93,65.53999999999999,142.07,235.1,3.61,525
2,2024-06-09,893.76,1499.54,361.48,103.74,68.01,234.15,5.75,526
2,2024-06-10,875.69,1685.62,312.45,86.36,114.68,245.98,9.8,527
2,2024-06-11,855.89,1570.01,310.74,85.83,102.04,233.96,1.58,528
2,2024-06-12,740.3100000000001,1748.5,300.69,72.86,133.25,239.64,1.18,529
2,2024-06-13,881.4499999999999,1523.87,287.56,77.57,114.14,230.78,5.99,530
2,2024-06-14,853.7,1594.83,266.26,94.89,81.77,231.34,2.41,531
2,2024-06-15,866.82,1406.59,312.69,68.36,121.93,222.13,8.53,532
2,2024-06-16,774.75,1553.2,306.47,75.65,112.17,225.79,3.2,533
2,2024-06-17,723.35,1420.62,282.16,59.65,123.31,208.71,6.2,534
2,2024-06-18,862.59,1673.27,284.87,79.64,122.85,241.88,2.52,535
2,2024-06-19,828.96,1675.44,248.33,68.74,137.79,236.75,2.69,536
2,2024-06-20,790.17,1401.08,303.97,68.2,113.09,214.13,1.43,537
2,2024-06-21,763.87,1682.43,268.51,89.16,93.13,231.77,2.31,538
2,2024-06-22,815.62,1808.98,266.86,87.95,113.3,247.41,8.41,539
2,2024-06-23,791.05,1589.72,318.48,78.68,112.58,231.29,2.04,540
2,2024-06-24,648.84,1769.92,300.76,99.94,72.09,231.32,5.89,541
2,2024-06-25,781.65,1861.99,291.05,102.31,88.86,250.09,0.54,542
2,2024-06-26,819.31,1443.22,255.65,55.12,141.63,217.19,2.83,543
2,2024-06-27,906.24,1694.72,306.12,97.03999999999999,96.64,248.04,2.58,544
2,2024-06-28,813.42,1727.73,316.26,81.12,123.52,244.98,8.59,545
2,2024-06-29,851.55,1776.54,269.93,79.36,131.06,248.66,0.4,546
2,2024-06-30,845.31,1769.78,308.22,86.07,120.22,250.36,1.74,547
2,2024-07-01,774.4,1658.79,308.12,110.18,53.78,232.41,2.3,548
2,2024-07-02,869.8100000000001,1645.58,272.88,90.63,97.58,238.13,7.41,549
2,2024-07-03,671.96,1740.93,300.08,69.11,133.13,233.21,2.69,550
2,2024-07-04,805.12,1471.77,349.01,82.5,97.62,224.49,5.97,551
2,2024-07-05,797.53,1886.77,351.69,105.71,92.19,258.72,3.62,552
2,2024-07-06,815.1,1804.19,267.88,72.52,143.69,248.3,5.42,553
2,2024-07-07,762.26,1653.91,285.77,79.99,110.25,231.38,3.32,554
2,2024-07-08,833.84,1413.71,233.96,71.04,106.06,212.69,5.87,555
2,2024-07-09,840.08,1758.61,281.19,74.98,138.0,247.44,4.49,556
2,2024-07-10,819.65,1665.94,280.76,98.31,80.05,235.58,1.93,557
2,2024-07-11,864.1800000000001,1629.06,320.35,96.38,88.61,239.91,0.94,558
2,2024-07-12,883.77,1569.45,272.86,84.29,104.07,233.13,2.22,559
2,2024-07-13,775.15,1733.78,343.85,73.02,139.27,245.2,0.47,560
2,2024-07-14,792.42,1741.4,249.37,79.17,119.99,238.57,5.04,561
2,2024-07-15,769.67,1890.65,316.62,104.92,87.81,253.56,6.71,562
2,2024-07-16,751.94,1712.06,238.7,102.63,65.03999999999999,229.65,8.84,563
2,2024-07-17,943.27,1717.23,303.59,90.98,114.5,253.56,6.11,564
2,2024-07-18,924.0,1667.02,284.92,92.68,102.19,245.67,3.41,565
2,2024-07-19,901.41,1572.55,290.93,102.29,71.93,235.09,6.15,566
2,2024-07-20,784.2,1659.9,304.26,99.74,75.38,233.86,7.53,567
2,2024-07-21,838.06,1784.67,280.19,74.92,140.46,249.47,8.77,568
2,2024-07-22,760.98,1654.69,274.16,89.95,89.1,229.48,2.71,569
2,2024-07-23,810.46,1705.57,372.67,97.38,94.1,246.41,9.41,570
2,2024-07-24,695.99,1208.7,322.65,77.16,68.39999999999999,189.85,6.15,571
2,2024-07-25,788.4,1702.96,291.3,104.2,69.89,236.56,3.4,572
2,2024-07-26,752.46,1670.26,339.78,100.72,74.82000000000001,235.03,3.57,573
2,2024-07-27,920.97,1482.01,306.61,68.73,133.51,232.95,1.38,574
2,2024-07-28,873.24,1608.03,289.96,87.8,101.57,236.87,2.7,575
2,2024-07-29,733.04,1710.03,302.07,88.19,98.09,234.49,8.46,576
2,2024-07-30,838.75,1763.27,301.18,101.79,86.72,247.33,0.15,577
2,2024-07-31,700.06,1624.37,302.04,78.72,105.2,224.84,6.6,578
2,2024-08-01,857.8100000000001,1685.02,331.57,59.93,167.56,248.15,1.3,579
2,2024-08-02,925.96,1769.11,315.96,82.28,136.48,258.36,2.15,580
2,2024-08-03,847.11,1787.4,288.74,84.68,122.99,250.46,2.1,581
2,2024-08-04,875.96,1711.73,331.62,94.51,102.97,249.36,5.4,582
2,2024-08-05,807.51,1525.88,310.88,63.95,136.52,227.59,5.9,583
2,2024-08-06,754.74,1757.56,261.84,80.91,115.67,237.64,3.38,584
2,2024-08-07,823.41,1662.89,313.65,94.05,91.92,238.91,1.43,585
2,2024-08-08,894.92,1734.65,328.2,72.17999999999999,151.42,254.52,3.7,586
2,2024-08-09,963.49,1700.21,249.85,67.63,156.09,250.97,0.36,587
2,2024-08-10,830.67,1639.13,274.23,99.47,75.48,233.53,9.58,588
2,2024-08-11,869.4300000000001,1688.0,247.61,79.56,121.39,240.48,7.2,589
2,2024-08-12,917.65,1672.04,250.82,95.84,92.41,242.31,9.43,590
2,2024-08-13,765.45,1521.64,312.48,97.79,64.37,220.92,0.41,591
2,2024-08-14,907.06,1897.91,306.92,93.26,124.66,266.39,6.62,592
2,2024-08-15,840.7,1853.11,285.08,70.36,157.14,256.53,0.2,593
2,2024-08-16,758.91,1691.52,340.77,48.11,182.92,241.78,7.29,594
2,2024-08-17,871.01,1664.64,307.38,96.8,90.71,242.44,4.13,595
2,2024-08-18,959.03,1843.96,344.26,116.09,82.58,267.7,5.34,596
2,2024-08-19,716.68,1551.09,277.41,90.06,74.42,216.78,3.24,597
2,2024-08-20,743.69,1665.13,297.26,88.56,93.57,231.04,0.83,598
2,2024-08-21,873.64,1763.93,329.37,100.63,95.44,253.01,5.12,599
2,2024-08-22,911.35,1679.15,286.75,98.47,90.78,245.34,8.9,600
2,2024-08-23,758.11,1619.63,298.49,82.71000000000001,102.19,228.88,3.43,601
2,2024-08-24,866.46,1929.75,292.51,84.57,139.77,265.08,6.87,602
2,2024-08-25,825.62,1591.68,303.52,88.36,95.35,232.38,6.63,603
2,2024-08-26,801.68,1637.97,294.29,75.49,122.42,234.56,5.06,604
2,2024-08-27,651.04,1639.97,317.24,78.31,104.22,223.26,6.17,605
2,2024-08-28,837.35,1499.04,316.19,68.66,127.96,227.95,2.02,606
2,2024-08-29,865.74,1384.81,331.1,79.59,98.98,220.82,4.51,607
2,2024-08-30,934.1999999999999,1844.03,296.86,115.97,75.56,261.34,5.84,608
2,2024-08-31,789.6,1778.8,287.05,69.81,145.94,245.7,2.02,609
2,2024-09-01,845.75,1648.13,300.34,84.56,110.27,239.12,0.41,610
2,2024-09-02,875.93,1313.06,283.11,67.82,111.58,212.11,6.71,611
2,2024-09-03,852.28,1480.0,271.7,57.4,145.61,224.58,7.37,612
2,2024-09-04,969.2,1599.0,352.36,103.74,84.56,248.72,3.21,613
2,2024-09-05,791.1,1584.21,291.33,97.7,71.25,226.84,0.82,614
2,2024-09-06,816.88,1675.6,295.92,83.15,112.57,238.71,1.52,615
2,2024-09-07,898.38,1928.68,287.5,120.44,70.61,264.43,7.77,616
2,2024-09-08,759.68,1621.12,302.29,88.64,91.07,229.0,9.41,617
2,2024-09-09,851.38,1891.83,319.47,87.49,131.34,262.51,2.58,618
2,2024-09-10,787.52,1919.99,353.45,90.12,125.82,262.17,2.46,619
2,2024-09-11,767.87,1460.27,318.58,81.54,91.58,217.62,5.66,620
2,2024-09-12,873.64,1643.44,247.99,71.55,133.4,237.63,8.04,621
2,2024-09-13,872.87,1410.96,341.52,69.85,122.82,225.47,4.48,622
2,2024-09-14,830.9399999999999,1697.09,323.12,68.09,148.92,245.45,2.59,623
2,2024-09-15,877.26,1423.58,291.31,70.78,117.64,222.43,6.08,624
2,2024-09-16,783.69,1597.0,292.54,74.47,118.42,229.27,0.0,625
2,2024-09-17,845.72,1473.19,329.93,85.79,93.28,226.24,6.57,626
2,2024-09-18,904.92,1713.59,248.52,88.25,110.23,245.25,8.73,627
2,2024-09-19,774.69,1805.06,262.34,86.26,111.69,243.23,5.6,628
2,2024-09-20,818.02,1997.05,284.53,98.36,113.26,264.88,6.31,629
2,2024-09-21,766.18,1716.69,344.54,86.26,110.21,241.9,9.35,630
2,2024-09-22,856.4,1625.07,280.14,82.6,110.94,236.4,9.94,631
2,2024-09-23,870.33,1861.3,344.96,85.18,137.34,263.92,0.38,632
2,2024-09-24,848.99,1628.39,348.52,69.09,144.41,243.16,3.46,633
2,2024-09-25,926.86,1705.38,237.19,78.64,129.69,246.21,6.9,634
2,2024-09-26,867.59,1452.3,278.44,68.14,123.54,223.2,2.4,635
2,2024-09-27,843.91,1636.4,317.11,82.03,115.67,239.61,8.78,636
2,2024-09-28,761.19,1652.41,299.23,73.36,124.51,232.87,9.74,637
2,2024-09-29,943.49,1524.31,350.69,75.72,130.41,241.97,4.15,638
2,2024-09-30,940.45,1564.06,325.95,97.06,88.97,241.28,0.31,639
2,2024-10-01,788.73,1532.64,271.47,76.33,106.64,222.06,2.6,640
2,2024-10-02,737.39,1795.94,274.91,84.39,112.11,240.4,7.72,641
2,2024-10-03,875.66,1554.68,299.49,99.77,73.41,232.25,1.97,642
2,2024-10-04,801.34,1732.1,337.82,102.08,82.93,244.49,4.25,643
2,2024-10-05,884.74,1634.66,291.75,97.49,86.17,239.58,8.21,644
2,2024-10-06,829.29,1705.27,286.39,98.85000000000001,84.4,240.32,6.44,645
2,2024-10-07,782.7,1562.34,281.85,92.9,76.89,223.73,4.57,646
2,2024-10-08,821.34,1312.35,302.36,74.44,94.71000000000001,208.44,7.55,647
2,2024-10-09,831.34,1562.75,372.62,59.69,157.3,238.71,2.51,648
2,2024-10-10,899.23,1676.92,292.07,96.37,94.10000000000001,244.68,0.83,649
2,2024-10-11,712.39,1890.05,311.71,95.72,100.0,248.79,1.76,650
2,2024-10-12,708.55,1918.72,275.06,85.01,120.22,248.62,3.19,651
2,2024-10-13,754.39,1758.88,274.82,85.71000000000001,107.37,238.47,5.18,652
2,2024-10-14,821.03,1573.15,334.34,77.39,118.08,233.92,6.86,653
2,2024-10-15,772.6999999999999,1571.09,310.71,74.59,116.28,227.62,1.67,654
2,2024-10-16,1018.79,1919.2,285.34,101.64,119.07,275.53,5.98,655
2,2024-10-17,816.58,1887.29,294.2,71.2,157.43,258.15,1.18,656
2,2024-10-18,861.86,1635.45,314.98,53.82,173.6,243.15,2.44,657
2,2024-10-19,710.44,1539.45,270.41,83.55,84.92,215.09,3.41,658
2,2024-10-20,788.41,2050.21,284.85,72.00999999999999,168.35,269.1,9.3,659
2,2024-10-21,833.86,1991.89,295.93,85.15,141.85,267.9,1.23,660
2,2024-10-22,855.0,1642.88,271.71,79.79,117.46,237.38,7.09,661
2,2024-10-23,813.61,1612.61,309.17,98.55,76.46,232.84,9.09,662
2,2024-10-24,944.14,1778.37,279.17,96.29,107.6,256.42,7.16,663
2,2024-10-25,724.96,1634.06,264.4,89.28,83.75,223.73,6.9,664
2,2024-10-26,736.0,1384.52,294.98,74.55,92.47,206.61,6.45,665
2,2024-10-27,786.14,1545.4,221.19,99.05,57.17,216.72,8.22,666
2,2024-10-28,723.05,1492.06,353.33,72.9,111.02,220.17,7.5,667
2,2024-10-29,678.57,1698.03,319.73,58.02,153.59,232.61,5.31,668
2,2024-10-30,929.29,1594.66,226.06,61.08,152.81,237.12,5.14,669
2,2024-10-31,921.9,1834.52,321.86,74.59,158.66,264.92,7.22,670
2,2024-11-01,969.61,1504.08,334.69,72.56,135.74,241.36,1.94,671
2,2024-11-02,753.46,1740.21,283.9,92.25,93.28,237.07,3.25,672
2,2024-11-03,739.63,1769.0,255.04,87.0,102.36,236.24,3.65,673
2,2024-11-04,814.75,1584.17,268.78,92.8,81.16,227.34,1.11,674
2,2024-11-05,745.9399999999999,1658.21,328.48,81.85,109.57,233.93,6.08,675
2,2024-11-06,783.24,1686.61,285.14,97.51,80.49000000000001,234.65,7.28,676
2,2024-11-07,822.46,1330.96,243.58,95.71,48.29000000000001,203.3,2.45,677
2,2024-11-08,704.33,1549.34,265.89,86.43,79.09,214.83,8.06,678
2,2024-11-09,880.95,1813.76,292.05,104.8,89.06,254.42,7.52,679
2,2024-11-10,839.91,1516.88,337.38,82.65,104.13,230.52,5.14,680
2,2024-11-11,791.28,1812.03,317.92,81.23,129.71,250.57,8.86,681
2,2024-11-12,721.8,1601.67,275.62,77.25,105.43,222.55,0.35,682
2,2024-11-13,722.49,1517.99,298.18,64.95,123.95,218.21,7.71,683
2,2024-11-14,743.16,1817.0,330.02,108.1,72.82,245.7,4.41,684
2,2024-11-15,894.79,1423.61,298.82,74.78,112.18,224.35,5.38,685
