expense_id,restaurant_id,exp_date,bills,vendors,wage_advances,repairs,sundries,total_expense
382,2,2024-01-17,61.46,148.86,36.22,524.05,68.7,839.29
383,2,2024-01-18,105.6,133.35,365.96,534.08,78.33,1217.32
384,2,2024-01-19,11.9,29.7,854.39,193.33,64.2,1153.52
385,2,2024-01-20,503.77,186.17,125.93,1515.99,39.43,2371.29
386,2,2024-01-21,28.16,69.2,59.79,100.69,17.05,274.89
387,2,2024-01-22,320.75,24.26,551.68,983.73,90.81,1971.23
388,2,2024-01-23,586.14,8.29,926.15,79.8,23.3,1623.68
389,2,2024-01-24,260.98,163.77,922.23,1229.29,73.92,2650.19
390,2,2024-01-25,474.86,168.43,285.2,143.08,98.79,1170.36
391,2,2024-01-26,683.89,168.53,590.03,744.82,19.54,2206.81
392,2,2024-01-27,400.82,195.71,734.35,127.03,64.05,1521.96
393,2,2024-01-28,451.57,84.51,384.61,348.12,99.81,1368.62
394,2,2024-01-29,492.06,40.43,223.33,554.98,53.12,1363.92
395,2,2024-01-30,61.68,40.9,290.06,1657.68,2.17,2052.49
396,2,2024-01-31,55.97,145.94,147.7,1069.35,19.42,1438.38
397,2,2024-02-01,465.62,30.54,936.39,620.9,39.2,2092.65
398,2,2024-02-02,982.76,174.42,560.9,1960.87,64.85,3743.8
399,2,2024-02-03,62.82,182.35,342.25,990.26,40.27,1617.95
400,2,2024-02-04,853.63,171.46,825.12,738.07,92.18,2680.46
401,2,2024-02-05,310.0,142.67,346.73,1494.38,97.48,2391.26
402,2,2024-02-06,427.53,33.78,984.66,118.77,6.62,1571.36
403,2,2024-02-07,210.08,72.69,425.52,1820.47,70.35,2599.11
404,2,2024-02-08,880.22,5.33,326.92,927.85,63.15,2203.47
405,2,2024-02-09,752.41,150.26,338.19,1587.37,39.99,2868.22
406,2,2024-02-10,687.69,192.06,563.6,819.99,53.28,2316.62
407,2,2024-02-11,381.84,130.8,271.94,977.58,68.31,1830.47
408,2,2024-02-12,199.24,120.86,283.03,1422.64,67.59,2093.36
409,2,2024-02-13,995.97,102.2,38.13,1367.2,78.7,2582.2
410,2,2024-02-14,358.82,20.33,14.78,564.28,44.41,1002.62
411,2,2024-02-15,961.18,162.9,447.54,1598.14,10.21,3179.97
412,2,2024-02-16,54.84,57.34,932.23,1742.16,12.1,2798.67
413,2,2024-02-17,95.75,68.08,783.15,613.38,99.71,1660.07
414,2,2024-02-18,497.95,110.17,97.48,1519.65,85.0,2310.25
415,2,2024-02-19,229.96,85.02,394.59,1842.2,75.83,2627.6
416,2,2024-02-20,573.68,81.5,417.23,1028.17,41.36,2141.94
417,2,2024-02-21,622.91,199.24,536.96,1690.98,99.97,3150.06
418,2,2024-02-22,106.22,100.42,577.66,1042.83,57.85,1884.98
419,2,2024-02-23,647.9,54.55,127.98,166.62,45.48,1042.53
420,2,2024-02-24,666.52,135.8,640.58,159.95,44.58,1647.43
421,2,2024-02-25,876.69,116.48,501.05,1316.73,6.39,2817.34
422,2,2024-02-26,312.42,165.38,533.54,597.19,8.95,1617.48
423,2,2024-02-27,968.19,108.31,452.47,609.57,30.03,2168.57
424,2,2024-02-28,59.6,71.96,39.46,493.17,64.84,729.03
425,2,2024-02-29,102.19,78.57,669.69,1366.7,31.66,2248.81
426,2,2024-03-01,721.06,178.35,441.92,816.13,21.22,2178.68
427,2,2024-03-02,865.85,113.37,129.74,234.37,60.59,1403.92
428,2,2024-03-03,926.43,138.98,103.25,774.09,75.2,2017.95
429,2,2024-03-04,76.7,127.26,720.4,1015.49,63.13,2002.98
430,2,2024-03-05,275.15,122.63,167.77,76.03,61.13,702.71
431,2,2024-03-06,5.48,10.95,413.14,853.78,10.86,1294.21
432,2,2024-03-07,566.49,86.17,996.94,537.74,43.22,2230.56
433,2,2024-03-08,241.66,2.79,36.6,429.72,65.01,775.78
434,2,2024-03-09,521.14,140.84,837.59,1432.59,93.65,3025.81
435,2,2024-03-10,795.99,148.9,662.32,1095.96,88.01,2791.18
436,2,2024-03-11,300.11,12.92,991.23,377.36,66.29,1747.91
437,2,2024-03-12,185.74,124.22,251.75,948.59,68.43,1578.73
438,2,2024-03-13,141.52,34.34,363.17,305.78,71.07,915.88
439,2,2024-03-14,811.91,16.77,463.39,1209.65,26.83,2528.55
440,2,2024-03-15,128.74,6.44,397.24,462.78,40.65,1035.85
441,2,2024-03-16,925.66,127.43,444.33,689.61,79.92,2266.95
442,2,2024-03-17,362.11,173.95,27.42,165.56,36.66,765.7
443,2,2024-03-18,794.27,61.26,250.92,106.63,39.59,1252.67
444,2,2024-03-19,214.31,78.78,448.29,1922.81,25.23,2689.42
445,2,2024-03-20,767.61,111.09,152.2,1565.67,63.69,2660.26
446,2,2024-03-21,898.98,172.51,69.55,797.8,21.43,1960.27
447,2,2024-03-22,386.24,163.92,730.69,391.51,12.62,1684.98
448,2,2024-03-23,55.11,139.35,172.67,1033.49,1.2,1401.82
449,2,2024-03-24,308.35,3.46,179.88,1113.93,53.03,1658.65
450,2,2024-03-25,246.89,64.35,358.48,1765.01,95.4,2530.13
451,2,2024-03-26,372.88,87.85,504.71,332.26,90.08,1387.78
452,2,2024-03-27,100.25,79.22,617.76,1746.13,82.49,2625.85
453,2,2024-03-28,760.91,51.93,243.9,751.9,5.55,1814.19
454,2,2024-03-29,983.69,37.08,634.21,73.22,30.79,1758.99
455,2,2024-03-30,317.83,40.62,772.37,492.3,91.69,1714.81
456,2,2024-03-31,372.1,131.38,918.5,1932.81,33.79,3388.58
457,2,2024-04-01,602.43,113.87,254.73,1367.5,73.7,2412.23
458,2,2024-04-02,602.87,95.44,370.26,1300.95,50.41,2419.93
459,2,2024-04-03,258.69,83.46,208.19,302.59,28.03,880.96
460,2,2024-04-04,64.75,42.31,181.73,425.2,8.06,722.05
461,2,2024-04-05,472.72,156.76,652.1,1632.58,42.74,2956.9
462,2,2024-04-06,656.33,41.71,429.91,1094.93,84.46,2307.34
463,2,2024-04-07,396.81,23.21,480.44,868.6,60.63,1829.69
464,2,2024-04-08,607.37,98.24,655.05,1172.59,96.36,2629.61
465,2,2024-04-09,160.12,167.45,713.0,40.85,62.56,1143.98
466,2,2024-04-10,828.86,146.01,27.77,1559.01,53.92,2615.57
467,2,2024-04-11,845.5,42.16,862.13,1319.21,59.91,3128.91
468,2,2024-04-12,220.72,102.87,302.61,811.94,64.2,1502.34
469,2,2024-04-13,749.44,178.11,8.01,813.05,6.22,1754.83
470,2,2024-04-14,928.39,101.96,757.56,53.87,71.97,1913.75
471,2,2024-04-15,326.64,5.21,194.63,1949.06,13.3,2488.84
472,2,2024-04-16,144.42,199.64,715.66,1419.46,82.36,2561.54
473,2,2024-04-17,824.56,167.68,672.15,127.69,46.38,1838.46
474,2,2024-04-18,476.91,48.89,997.28,873.35,32.48,2428.91
475,2,2024-04-19,803.31,94.66,676.18,1251.41,12.93,2838.49
476,2,2024-04-20,777.88,142.17,83.07,1489.75,90.37,2583.24
477,2,2024-04-21,535.64,142.42,99.43,1216.82,71.68,2065.99
478,2,2024-04-22,537.78,46.68,101.39,1148.65,93.4,1927.9
479,2,2024-04-23,231.54,190.22,82.56,1303.56,13.6,1821.48
480,2,2024-04-24,615.78,104.63,37.03,393.02,98.25,1248.71
481,2,2024-04-25,319.73,54.12,707.04,1480.86,60.88,2622.63
482,2,2024-04-26,635.38,92.94,962.62,369.46,93.25,2153.65
483,2,2024-04-27,612.94,56.4,710.55,581.18,57.9,2018.97
484,2,2024-04-28,337.93,198.91,876.57,1224.28,2.9,2640.59
485,2,2024-04-29,759.1,187.09,713.2,1959.39,32.82,3651.6
486,2,2024-04-30,250.18,73.56,372.79,129.64,27.37,853.54
487,2,2024-05-01,713.56,88.98,791.75,396.3,7.2,1997.79
488,2,2024-05-02,879.61,22.69,653.31,1252.28,58.9,2866.79
489,2,2024-05-03,346.57,157.66,866.33,255.94,95.17,1721.67
490,2,2024-05-04,660.28,60.33,631.01,217.27,87.67,1656.56
491,2,2024-05-05,77.04,45.75,296.7,193.22,76.25,688.96
492,2,2024-05-06,461.22,39.09,453.87,524.49,97.1,1575.77
493,2,2024-05-07,591.06,99.9,71.52,1582.94,49.7,2395.12
494,2,2024-05-08,685.29,142.33,143.13,1692.73,54.04,2717.52
495,2,2024-05-09,569.49,147.16,583.15,33.61,19.37,1352.78
496,2,2024-05-10,712.97,100.87,273.26,232.79,92.33,1412.22
497,2,2024-05-11,106.97,154.31,98.16,216.46,37.5,613.4
498,2,2024-05-12,992.67,104.86,260.9,940.51,61.13,2360.07
499,2,2024-05-13,295.93,100.85,886.83,450.73,80.37,1814.71
500,2,2024-05-14,732.38,145.61,265.24,887.64,23.5,2054.37
501,2,2024-05-15,100.0,64.91,255.5,1655.32,78.47,2154.2
502,2,2024-05-16,392.07,51.73,176.4,1456.91,6.06,2083.17
503,2,2024-05-17,613.13,8.74,977.36,85.69,14.28,1699.2
504,2,2024-05-18,261.79,168.28,752.62,1485.15,11.49,2679.33
505,2,2024-05-19,295.67,13.06,936.66,855.23,89.92,2190.54
506,2,2024-05-20,949.77,97.03,142.78,1236.92,79.22,2505.72
507,2,2024-05-21,844.94,52.23,175.78,1151.4,25.27,2249.62
508,2,2024-05-22,115.86,119.74,582.35,234.02,44.78,1096.75
509,2,2024-05-23,933.19,79.97,192.93,1754.77,7.6,2968.46
510,2,2024-05-24,110.9,164.4,469.61,1587.49,1.68,2334.08
511,2,2024-05-25,389.41,133.45,606.94,609.72,45.22,1784.74
512,2,2024-05-26,207.03,11.69,645.79,1537.61,85.82,2487.94
513,2,2024-05-27,888.74,68.6,59.02,32.57,8.19,1057.12
514,2,2024-05-28,908.91,77.56,302.72,958.25,51.98,2299.42
515,2,2024-05-29,492.94,80.25,633.41,1595.21,16.51,2818.32
516,2,2024-05-30,823.18,155.47,31.6,1036.36,27.23,2073.84
517,2,2024-05-31,38.56,87.6,589.8,934.17,13.96,1664.09
518,2,2024-06-01,441.39,159.7,116.88,1800.52,94.71,2613.2
519,2,2024-06-02,41.43,117.87,290.71,1558.21,80.25,2088.47
520,2,2024-06-03,182.6,108.11,443.41,1490.9,72.41,2297.43
521,2,2024-06-04,295.73,131.64,106.44,459.43,10.2,1003.44
522,2,2024-06-05,65.04,14.4,491.28,902.69,43.69,1517.1
523,2,2024-06-06,140.43,185.34,280.45,1677.11,72.03,2355.36
524,2,2024-06-07,665.77,141.05,196.66,559.53,65.88,1628.89
525,2,2024-06-08,672.23,112.6,363.8,1815.33,90.79,3054.75
526,2,2024-06-09,496.5,57.14,789.89,966.2,26.42,2336.15
527,2,2024-06-10,801.4,62.24,708.7,365.78,93.76,2031.88
528,2,2024-06-11,518.62,54.76,613.6,1156.19,83.93,2427.1
529,2,2024-06-12,293.31,143.41,10.5,444.87,59.43,951.52
530,2,2024-06-13,876.74,100.96,164.09,1185.05,48.71,2375.55
531,2,2024-06-14,189.6,169.18,92.0,168.91,47.25,666.94
532,2,2024-06-15,473.01,181.28,789.16,1867.34,99.94,3410.73
533,2,2024-06-16,295.24,98.05,984.74,1923.3,83.67,3385.0
534,2,2024-06-17,754.48,161.74,591.19,1174.88,85.93,2768.22
535,2,2024-06-18,943.17,10.59,642.72,883.19,84.81,2564.48
536,2,2024-06-19,660.72,81.86,13.46,103.52,58.83,918.39
537,2,2024-06-20,290.38,183.29,351.13,749.76,64.18,1638.74
538,2,2024-06-21,929.38,3.9,273.5,1308.17,8.56,2523.51
539,2,2024-06-22,445.54,122.71,703.39,1648.53,26.47,2946.64
540,2,2024-06-23,434.93,50.93,875.24,1550.49,24.16,2935.75
541,2,2024-06-24,454.39,60.52,687.02,482.2,76.78,1760.91
542,2,2024-06-25,845.94,160.53,449.53,85.85,20.93,1562.78
543,2,2024-06-26,613.94,174.97,64.07,1726.88,4.52,2584.38
544,2,2024-06-27,409.74,18.55,549.23,759.15,20.17,1756.84
545,2,2024-06-28,657.72,159.12,442.52,1802.26,64.15,3125.77
546,2,2024-06-29,751.4,144.97,496.27,1935.01,10.57,3338.22
547,2,2024-06-30,25.98,7.41,415.64,510.92,45.43,1005.38
548,2,2024-07-01,164.2,149.37,527.08,1290.88,30.16,2161.69
549,2,2024-07-02,168.8,16.05,42.49,86.54,16.14,330.02
550,2,2024-07-03,289.5,132.88,204.98,662.66,99.01,1389.03
551,2,2024-07-04,571.28,47.56,166.03,1042.1,3.27,1830.24
552,2,2024-07-05,750.04,61.52,636.42,1038.39,47.5,2533.87
553,2,2024-07-06,253.46,84.67,195.97,4.32,6.28,544.7
554,2,2024-07-07,553.53,79.54,543.52,1227.9,45.07,2449.56
555,2,2024-07-08,429.63,117.26,682.8,674.4,1.51,1905.6
556,2,2024-07-09,578.45,41.72,559.4,1950.88,57.85,3188.3
557,2,2024-07-10,375.02,150.86,311.09,350.36,66.99,1254.32
558,2,2024-07-11,601.87,80.69,730.73,509.09,38.74,1961.12
559,2,2024-07-12,452.38,81.26,117.57,1412.64,31.48,2095.33
560,2,2024-07-13,774.33,16.11,85.21,466.8,99.0,1441.45
561,2,2024-07-14,540.93,122.8,538.1,1540.08,71.17,2813.08
562,2,2024-07-15,526.77,116.7,912.82,1172.14,19.94,2748.37
563,2,2024-07-16,429.14,114.16,183.25,1885.76,27.01,2639.32
564,2,2024-07-17,348.14,187.5,224.25,1073.62,64.58,1898.09
565,2,2024-07-18,252.71,56.63,996.01,1501.21,78.59,2885.15
566,2,2024-07-19,577.31,45.95,22.07,1207.64,82.75,1935.72
567,2,2024-07-20,58.3,12.44,931.77,1217.62,40.37,2260.5
568,2,2024-07-21,247.59,7.61,804.74,1983.39,30.53,3073.86
569,2,2024-07-22,945.01,92.71,743.41,1173.74,81.61,3036.48
570,2,2024-07-23,510.82,80.57,77.64,226.08,45.84,940.95
571,2,2024-07-24,476.46,67.83,924.34,1121.35,20.74,2610.72
572,2,2024-07-25,105.02,65.99,742.87,1957.6,18.9,2890.38
573,2,2024-07-26,664.76,73.43,630.69,148.99,64.07,1581.94
574,2,2024-07-27,682.69,35.63,382.42,1661.71,84.97,2847.42
575,2,2024-07-28,141.65,55.4,439.54,132.55,41.27,810.41
576,2,2024-07-29,791.95,85.24,138.71,581.94,7.53,1605.37
577,2,2024-07-30,959.43,9.98,979.74,949.72,60.42,2959.29
578,2,2024-07-31,366.2,108.93,252.38,1448.03,42.97,2218.51
579,2,2024-08-01,688.54,98.2,397.86,1759.67,76.96,3021.23
580,2,2024-08-02,962.35,128.28,791.36,444.24,27.17,2353.4
581,2,2024-08-03,711.34,13.02,132.81,1165.76,91.65,2114.58
582,2,2024-08-04,767.69,178.33,491.17,1877.77,71.07,3386.03
583,2,2024-08-05,417.68,77.83,945.81,289.35,34.82,1765.49
584,2,2024-08-06,12.84,121.45,134.91,676.84,83.84,1029.88
585,2,2024-08-07,733.79,143.82,139.6,1310.11,65.22,2392.54
586,2,2024-08-08,581.51,5.86,276.71,1786.19,86.66,2736.93
587,2,2024-08-09,855.91,103.98,582.9,528.58,18.63,2090.0
588,2,2024-08-10,221.83,137.51,176.87,702.99,2.82,1242.02
589,2,2024-08-11,262.41,159.1,89.18,1.23,50.2,562.12
590,2,2024-08-12,722.39,104.98,373.76,1483.47,73.69,2758.29
591,2,2024-08-13,125.79,157.73,214.35,59.64,18.52,576.03
592,2,2024-08-14,621.66,34.87,450.98,699.02,78.49,1885.02
593,2,2024-08-15,872.19,52.11,136.19,1996.9,21.14,3078.53
594,2,2024-08-16,847.88,26.32,896.76,1085.02,39.22,2895.2
595,2,2024-08-17,662.36,148.78,966.06,11.32,59.43,1847.95
596,2,2024-08-18,205.9,142.35,26.75,687.83,57.88,1120.71
597,2,2024-08-19,368.4,192.54,36.18,1915.65,50.57,2563.34
598,2,2024-08-20,228.28,54.3,852.21,273.83,55.56,1464.18
599,2,2024-08-21,362.77,96.87,340.47,413.99,83.46,1297.56
600,2,2024-08-22,28.41,118.77,454.5,770.59,24.12,1396.39
601,2,2024-08-23,49.81,91.59,939.97,1891.63,67.4,3040.4
602,2,2024-08-24,145.65,158.86,732.52,373.86,65.72,1476.61
603,2,2024-08-25,47.17,148.75,848.37,1735.31,59.85,2839.45
604,2,2024-08-26,705.33,87.13,381.78,1302.71,60.97,2537.92
605,2,2024-08-27,135.8,184.42,636.24,808.27,84.12,1848.85
606,2,2024-08-28,914.86,9.85,192.11,1026.02,46.44,2189.28
607,2,2024-08-29,65.67,156.23,308.64,1016.37,47.39,1594.3
608,2,2024-08-30,491.5,125.16,966.75,1560.79,85.52,3229.72
609,2,2024-08-31,439.09,106.47,642.19,1211.33,72.02,2471.1
610,2,2024-09-01,927.84,121.53,986.6,1286.34,15.31,3337.62
611,2,2024-09-02,978.0,145.07,172.34,1572.71,22.43,2890.55
612,2,2024-09-03,398.7,26.19,662.65,1974.8,69.61,3131.95
613,2,2024-09-04,659.96,175.92,953.59,307.21,26.23,2122.91
614,2,2024-09-05,216.69,183.06,649.39,661.4,10.92,1721.46
615,2,2024-09-06,197.81,46.49,878.02,1205.85,70.46,2398.63
616,2,2024-09-07,820.97,143.81,899.0,1591.67,75.23,3530.68
617,2,2024-09-08,602.82,154.78,274.89,1863.76,62.64,2958.89
618,2,2024-09-09,61.78,85.1,512.26,1038.45,60.0,1757.59
619,2,2024-09-10,663.28,142.27,945.61,1669.47,73.57,3494.2
620,2,2024-09-11,431.42,9.89,449.8,248.84,92.94,1232.89
621,2,2024-09-12,794.09,199.2,160.71,1025.53,93.49,2273.02
622,2,2024-09-13,750.57,0.46,841.73,1412.27,96.48,3101.51
623,2,2024-09-14,910.87,128.46,826.64,894.53,21.9,2782.4
624,2,2024-09-15,730.2,185.28,102.93,296.86,27.78,1343.05
625,2,2024-09-16,239.05,132.32,420.93,1964.92,79.58,2836.8
626,2,2024-09-17,295.31,119.03,406.72,624.34,75.83,1521.23
627,2,2024-09-18,261.89,55.69,277.4,1176.68,89.95,1861.61
628,2,2024-09-19,237.02,41.38,478.71,607.65,33.19,1397.95
629,2,2024-09-20,888.99,171.62,398.08,77.48,68.41,1604.58
630,2,2024-09-21,327.78,144.02,358.35,591.65,3.96,1425.76
631,2,2024-09-22,328.31,73.1,671.29,580.61,10.58,1663.89
632,2,2024-09-23,279.12,99.13,163.76,1239.44,23.53,1804.98
633,2,2024-09-24,106.1,195.59,724.84,530.53,90.07,1647.13
634,2,2024-09-25,408.82,195.33,407.23,1742.96,3.43,2757.77
635,2,2024-09-26,330.46,164.56,77.95,1729.98,94.86,2397.81
636,2,2024-09-27,624.03,71.07,449.98,1421.19,60.02,2626.29
637,2,2024-09-28,589.59,56.21,278.56,1842.22,27.93,2794.51
638,2,2024-09-29,230.79,82.76,6.36,578.0,74.26,972.17
639,2,2024-09-30,538.56,145.7,845.86,1935.71,54.84,3520.67
640,2,2024-10-01,140.71,104.53,927.81,1631.05,13.59,2817.69
641,2,2024-10-02,484.51,197.51,277.6,458.23,22.96,1440.81
642,2,2024-10-03,462.98,23.5,617.76,454.26,17.71,1576.21
643,2,2024-10-04,327.98,21.93,789.27,315.96,54.93,1510.07
644,2,2024-10-05,236.69,10.96,313.22,639.92,36.87,1237.66
645,2,2024-10-06,356.45,31.29,715.97,332.88,79.39,1515.98
646,2,2024-10-07,282.18,109.36,81.89,1109.81,60.91,1644.15
647,2,2024-10-08,55.25,1.48,522.32,116.24,85.35,780.64
648,2,2024-10-09,25.92,159.7,323.43,1150.25,63.41,1722.71
649,2,2024-10-10,541.12,116.2,825.4,599.7,1.18,2083.6
650,2,2024-10-11,122.83,102.9,666.01,931.29,71.45,1894.48
651,2,2024-10-12,45.09,104.73,638.03,522.96,17.04,1327.85
652,2,2024-10-13,956.15,46.25,339.2,933.95,52.61,2328.16
653,2,2024-10-14,488.94,120.24,179.92,1499.31,44.46,2332.87
654,2,2024-10-15,373.81,196.72,227.54,1883.05,46.86,2727.98
655,2,2024-10-16,560.27,120.35,249.56,1857.96,10.03,2798.17
656,2,2024-10-17,639.63,47.29,907.47,283.12,61.81,1939.32
657,2,2024-10-18,708.83,120.24,675.49,1779.58,68.44,3352.58
658,2,2024-10-19,305.43,186.06,588.95,1484.16,24.96,2589.56
659,2,2024-10-20,970.4,74.07,575.7,668.84,25.28,2314.29
660,2,2024-10-21,246.97,96.94,106.23,1657.21,85.2,2192.55
661,2,2024-10-22,251.42,126.58,914.66,1595.05,79.11,2966.82
662,2,2024-10-23,781.77,190.22,332.93,1005.59,29.54,2340.05
663,2,2024-10-24,272.86,135.82,214.74,955.37,88.92,1667.71
664,2,2024-10-25,822.47,195.01,414.71,278.52,70.63,1781.34
665,2,2024-10-26,393.35,62.9,91.49,875.1,92.13,1514.97
666,2,2024-10-27,739.91,38.3,139.85,1512.42,37.93,2468.41
667,2,2024-10-28,259.59,150.31,266.44,1506.05,42.07,2224.46
668,2,2024-10-29,956.35,24.91,223.75,103.39,42.43,1350.83
669,2,2024-10-30,622.86,20.67,311.79,976.89,7.4,1939.61
670,2,2024-10-31,825.88,195.43,286.42,1456.09,31.74,2795.56
671,2,2024-11-01,139.91,22.38,900.91,1769.85,30.33,2863.38
672,2,2024-11-02,644.27,166.04,157.25,628.96,47.77,1644.29
673,2,2024-11-03,123.52,114.08,640.06,1261.85,22.01,2161.52
674,2,2024-11-04,147.59,183.74,618.82,1771.95,89.68,2811.78
675,2,2024-11-05,638.73,39.22,675.41,743.88,12.44,2109.68
676,2,2024-11-06,570.75,183.56,312.26,1510.95,74.06,2651.58
677,2,2024-11-07,314.2,145.52,231.1,1973.23,65.16,2729.21
678,2,2024-11-08,849.04,163.84,919.53,1639.63,39.57,3611.61
679,2,2024-11-09,20.52,174.7,809.72,1927.1,28.0,2960.04
680,2,2024-11-10,422.26,50.28,450.08,1806.39,62.28,2791.29
681,2,2024-11-11,894.86,139.66,728.91,170.59,13.71,1947.73
682,2,2024-11-12,169.06,104.97,888.38,1170.82,94.32,2427.55
683,2,2024-11-13,429.42,98.71,172.6,1187.85,36.63,1925.21
684,2,2024-11-14,6.48,154.35,497.25,143.15,46.73,847.96
685,2,2024-11-15,609.85,121.14,552.47,1468.33,84.52,2836.31
686,2,2024-11-16,278.76,12.43,611.31,1145.63,36.39,2084.52
687,2,2024-11-17,941.77,131.35,351.76,883.16,53.75,2361.79
688,2,2024-11-18,659.42,172.36,507.83,1591.5,5.97,2937.08
689,2,2024-11-19,468.08,57.75,896.42,747.72,75.44,2245.41
690,2,2024-11-20,974.49,43.49,370.12,1419.07,77.8,2884.97
691,2,2024-11-21,585.72,48.24,157.76,269.83,60.43,1121.98
692,2,2024-11-22,633.12,172.42,870.68,1184.17,77.17,2937.56
693,2,2024-11-23,61.37,133.32,467.11,1441.97,48.48,2152.25
694,2,2024-11-24,566.12,30.12,510.28,1007.72,38.69,2152.93
695,2,2024-11-25,229.07,42.8,107.9,1576.24,64.29,2020.3
696,2,2024-11-26,720.5,171.61,967.29,1493.15,48.16,3400.71
697,2,2024-11-27,986.19,168.16,602.1,1669.31,28.99,3454.75
698,2,2024-11-28,528.07,107.39,348.4,152.88,27.52,1164.26
699,2,2024-11-29,955.04,39.84,862.96,1453.22,43.94,3355.0
700,2,2024-11-30,51.37,102.2,815.87,1535.72,10.45,2515.61
701,2,2024-12-01,338.63,12.01,453.85,236.95,57.25,1098.69
702,2,2024-12-02,930.44,193.64,732.19,655.19,45.89,2557.35
703,2,2024-12-03,821.86,58.92,326.8,1226.57,65.14,2499.29
704,2,2024-12-04,811.18,107.03,881.73,1458.36,28.15,3286.45
705,2,2024-12-05,111.0,75.25,10.58,675.85,4.75,877.43
706,2,2024-12-06,313.04,108.35,697.23,1229.03,42.48,2390.13
707,2,2024-12-07,178.71,88.62,448.32,1175.07,48.93,1939.65
708,2,2024-12-08,834.85,46.91,581.87,1557.77,38.75,3060.15
709,2,2024-12-09,403.55,149.38,329.77,343.46,48.15,1274.31
710,2,2024-12-10,817.05,199.78,739.79,639.07,3.92,2399.61
711,2,2024-12-11,463.86,90.88,49.22,1773.3,2.94,2380.2
712,2,2024-12-12,978.55,46.44,352.03,464.76,53.02,1894.8
713,2,2024-12-13,144.08,42.14,684.65,362.1,34.41,1267.38
714,2,2024-12-14,764.33,8.42,821.98,1329.29,11.55,2935.57
715,2,2024-12-15,73.84,89.64,447.75,127.36,74.66,813.25
716,2,2024-12-16,412.16,119.66,278.02,150.24,16.16,976.24
717,2,2024-12-17,901.1,136.29,973.24,1993.64,1.18,4005.45
718,2,2024-12-18,362.48,45.15,536.8,1549.26,10.52,2504.21
719,2,2024-12-19,221.09,16.54,338.21,1549.42,68.68,2193.94
720,2,2024-12-20,96.19,52.49,654.88,1731.31,61.83,2596.7
721,2,2024-12-21,793.65,9.54,522.39,1191.94,70.06,2587.58
722,2,2024-12-22,389.8,44.38,104.46,1669.18,69.62,2277.44
723,2,2024-12-23,506.66,111.41,399.54,1623.82,23.36,2664.79
724,2,2024-12-24,719.42,105.06,977.24,930.75,22.85,2755.32
725,2,2024-12-25,815.71,89.5,487.79,80.34,2.77,1476.11
726,2,2024-12-26,842.26,183.24,615.08,1839.66,2.98,3483.22
727,2,2024-12-27,654.73,160.4,369.23,1184.01,45.31,2413.68
728,2,2024-12-28,338.02,98.21,590.2,580.44,91.72,1698.59
729,2,2024-12-29,83.91,127.32,330.75,471.12,42.26,1055.36
730,2,2024-12-30,197.65,109.88,718.97,1725.0,79.77,2831.27
731,3,2024-01-01,438.95,176.91,576.77,627.77,45.12,1865.52
732,3,2024-01-02,644.1,158.91,31.39,917.45,94.39,1846.24
733,3,2024-01-03,203.07,111.46,465.98,1986.54,15.34,2782.39
734,3,2024-01-04,222.9,44.91,107.09,1130.78,61.88,1567.56
735,3,2024-01-05,371.32,191.67,272.64,201.46,51.48,1088.57
736,3,2024-01-06,711.69,93.23,848.1,1525.89,67.9,3246.81
737,3,2024-01-07,154.29,167.21,107.16,774.69,10.04,1213.39
738,3,2024-01-08,656.43,150.82,969.26,570.96,93.23,2440.7
739,3,2024-01-09,495.96,180.53,783.96,1658.86,33.94,3153.25
740,3,2024-01-10,559.45,120.46,730.11,1882.17,32.79,3324.98
741,3,2024-01-11,650.86,137.93,5.17,42.18,94.18,930.32
742,3,2024-01-12,652.77,90.19,65.14,1920.81,26.53,2755.44
743,3,2024-01-13,256.63,136.84,71.17,666.02,50.6,1181.26
744,3,2024-01-14,79.29,37.7,40.76,1546.51,16.64,1720.9
745,3,2024-01-15,802.73,189.09,743.86,1161.57,70.16,2967.41
746,3,2024-01-16,198.48,21.62,956.23,1970.96,43.37,3190.66
747,3,2024-01-17,13.06,82.5,753.0,1627.52,33.2,2509.28
748,3,2024-01-18,452.08,86.64,892.89,1067.05,7.24,2505.9
749,3,2024-01-19,692.09,50.31,70.32,1740.23,22.07,2575.02
750,3,2024-01-20,458.85,19.52,617.57,946.75,25.72,2068.41
751,3,2024-01-21,470.93,64.11,905.55,1884.29,42.92,3367.8
752,3,2024-01-22,642.99,80.8,431.01,1745.68,70.79,2971.27
753,3,2024-01-23,939.84,41.25,396.67,1467.67,67.39,2912.82
754,3,2024-01-24,614.09,171.97,74.64,359.23,63.98,1283.91
755,3,2024-01-25,599.02,159.68,943.62,38.08,20.21,1760.61
756,3,2024-01-26,124.95,140.42,664.89,433.32,29.28,1392.86
757,3,2024-01-27,872.7,173.65,86.19,1722.74,91.1,2946.38
758,3,2024-01-28,352.19,1.69,298.27,621.81,4.37,1278.33
759,3,2024-01-29,897.43,119.44,469.85,852.89,13.85,2353.46
760,3,2024-01-30,586.62,176.5,258.4,731.11,5.84,1758.47
761,3,2024-01-31,567.26,94.0,11.64,1876.93,84.42,2634.25
762,3,2024-02-01,521.3,185.8,257.79,1220.83,59.46,2245.18
763,3,2024-02-02,108.77,114.88,961.41,866.97,38.71,2090.74
